,text,tokenized_text,POS_text
482,@30Ball__ Still better than Messi,"['30Ball', 'Still', 'better', 'than', 'Messi']","[('30Ball', 'CD'), ('Still', 'RB'), ('better', 'JJR'), ('than', 'IN'), ('Messi', 'NNP')]"
483,"@Tom92855662 Innit lad, if he had the conditions of top flight football today there wouldn't be a Messi vs CR Kelly debate because he'd be that far ahead. El Pibe de Oro was put on this planet to have a ball at his feet and bring joy, and that's exactly what he did.","['Tom92855662', 'Innit', 'lad', '', 'if', 'he', 'had', 'the', 'conditions', 'of', 'top', 'flight', 'football', 'today', 'there', 'wouldnt', 'be', 'a', 'Messi', 'vs', 'CR', 'Kelly', 'debate', 'because', 'hed', 'be', 'that', 'far', 'ahead', '', 'El', 'Pibe', 'de', 'Oro', 'was', 'put', 'on', 'this', 'planet', 'to', 'have', 'a', 'ball', 'at', 'his', 'feet', 'and', 'bring', 'joy', '', 'and', 'thats', 'exactly', 'what', 'he', 'did', '']","[('Tom92855662', 'NNP'), ('Innit', 'NNP'), ('lad', 'VBZ'), ('', 'RB'), ('if', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('the', 'DT'), ('conditions', 'NNS'), ('of', 'IN'), ('top', 'JJ'), ('flight', 'NN'), ('football', 'NN'), ('today', 'NN'), ('there', 'EX'), ('wouldnt', 'RB'), ('be', 'VB'), ('a', 'DT'), ('Messi', 'NNP'), ('vs', 'NN'), ('CR', 'NNP'), ('Kelly', 'NNP'), ('debate', 'NN'), ('because', 'IN'), ('hed', 'VBN'), ('be', 'VB'), ('that', 'IN'), ('far', 'RB'), ('ahead', 'RB'), ('', 'JJ'), ('El', 'NNP'), ('Pibe', 'NNP'), ('de', 'FW'), ('Oro', 'NNP'), ('was', 'VBD'), ('put', 'VBN'), ('on', 'IN'), ('this', 'DT'), ('planet', 'NN'), ('to', 'TO'), ('have', 'VB'), ('a', 'DT'), ('ball', 'NN'), ('at', 'IN'), ('his', 'PRP$'), ('feet', 'NNS'), ('and', 'CC'), ('bring', 'VB'), ('joy', 'NN'), ('', 'NNP'), ('and', 'CC'), ('thats', 'NNS'), ('exactly', 'RB'), ('what', 'WP'), ('he', 'PRP'), ('did', 'VBD'), ('', 'VB')]"
484,@ESPNUK U deserve it leave Messi and Ronaldo,"['ESPNUK', 'U', 'deserve', 'it', 'leave', 'Messi', 'and', 'Ronaldo']","[('ESPNUK', 'NNP'), ('U', 'NNP'), ('deserve', 'VB'), ('it', 'PRP'), ('leave', 'VB'), ('Messi', 'NNP'), ('and', 'CC'), ('Ronaldo', 'NNP')]"
485,"Messi doesn’t give a single sh!t about these individual awards, also got robbed many but still ended up winning the most against these PR merchants.","['Messi', 'doesn', '', 't', 'give', 'a', 'single', 'sh', '', 't', 'about', 'these', 'individual', 'awards', '', 'also', 'got', 'robbed', 'many', 'but', 'still', 'ended', 'up', 'winning', 'the', 'most', 'against', 'these', 'PR', 'merchants', '']","[('Messi', 'NNP'), ('doesn', 'NN'), ('', 'NNP'), ('t', 'NN'), ('give', 'VBP'), ('a', 'DT'), ('single', 'JJ'), ('sh', 'NN'), ('', 'NNP'), ('t', 'NN'), ('about', 'IN'), ('these', 'DT'), ('individual', 'JJ'), ('awards', 'NNS'), ('', 'NNP'), ('also', 'RB'), ('got', 'VBD'), ('robbed', 'JJ'), ('many', 'JJ'), ('but', 'CC'), ('still', 'RB'), ('ended', 'VBD'), ('up', 'RP'), ('winning', 'VBG'), ('the', 'DT'), ('most', 'RBS'), ('against', 'IN'), ('these', 'DT'), ('PR', 'NNP'), ('merchants', 'NNS'), ('', 'VBP')]"
486,Nobody asked me to play free for Barcelona - Messi https://t.co/3FBOUE7UuM,"['Nobody', 'asked', 'me', 'to', 'play', 'free', 'for', 'Barcelona', '', 'Messi', '']","[('Nobody', 'NN'), ('asked', 'VBD'), ('me', 'PRP'), ('to', 'TO'), ('play', 'VB'), ('free', 'JJ'), ('for', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('', 'NN')]"
487,@goal @FCBarcelona @TeamMessi Incredible Messi,"['goal', 'FCBarcelona', 'TeamMessi', 'Incredible', 'Messi']","[('goal', 'NN'), ('FCBarcelona', 'NNP'), ('TeamMessi', 'NNP'), ('Incredible', 'NNP'), ('Messi', 'NNP')]"
488,@DestinhoMagic He asked messi not pest,"['DestinhoMagic', 'He', 'asked', 'messi', 'not', 'pest']","[('DestinhoMagic', 'NNP'), ('He', 'PRP'), ('asked', 'VBD'), ('messi', 'PRP'), ('not', 'RB'), ('pest', 'VB')]"
489,"@CrewsMat10 Levels mann! He doesn't care to fight with his mouth or money. His legs/unique talent and hardwork will do the talking on the field!
That's the difference between Messi' and the rest!","['CrewsMat10', 'Levels', 'mann', '', 'He', 'doesnt', 'care', 'to', 'fight', 'with', 'his', 'mouth', 'or', 'money', '', 'His', 'legs', '', 'unique', 'talent', 'and', 'hardwork', 'will', 'do', 'the', 'talking', 'on', 'the', 'field', '', 'Thats', 'the', 'difference', 'between', 'Messi', '', 'and', 'the', 'rest', '']","[('CrewsMat10', 'NNP'), ('Levels', 'NNP'), ('mann', 'NN'), ('', 'NN'), ('He', 'PRP'), ('doesnt', 'VBZ'), ('care', 'NN'), ('to', 'TO'), ('fight', 'VB'), ('with', 'IN'), ('his', 'PRP$'), ('mouth', 'NN'), ('or', 'CC'), ('money', 'NN'), ('', 'IN'), ('His', 'PRP$'), ('legs', 'JJ'), ('', 'NNP'), ('unique', 'JJ'), ('talent', 'NN'), ('and', 'CC'), ('hardwork', 'NN'), ('will', 'MD'), ('do', 'VB'), ('the', 'DT'), ('talking', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('field', 'NN'), ('', 'NNP'), ('Thats', 'NNP'), ('the', 'DT'), ('difference', 'NN'), ('between', 'IN'), ('Messi', 'NNP'), ('', 'NNP'), ('and', 'CC'), ('the', 'DT'), ('rest', 'NN'), ('', 'NN')]"
490,"Lionel Messi ‘would like to contribute again’ at Barcelona, ‘the club that I love’ after PSG stay https://t.co/wOgOU82YLr","['Lionel', 'Messi', '', 'would', 'like', 'to', 'contribute', 'again', '', 'at', 'Barcelona', '', '', 'the', 'club', 'that', 'I', 'love', '', 'after', 'PSG', 'stay', '']","[('Lionel', 'NNP'), ('Messi', 'NNP'), ('', 'NNP'), ('would', 'MD'), ('like', 'VB'), ('to', 'TO'), ('contribute', 'VB'), ('again', 'RB'), ('', 'JJ'), ('at', 'IN'), ('Barcelona', 'NNP'), ('', 'NNP'), ('', 'VBD'), ('the', 'DT'), ('club', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('love', 'VBP'), ('', 'RB'), ('after', 'IN'), ('PSG', 'NNP'), ('stay', 'NN'), ('', 'NN')]"
491,@fcbnilebagged No wonder he posted this on Messi’s farewell. Disgusting snake https://t.co/o6boSkwzq9,"['fcbnilebagged', 'No', 'wonder', 'he', 'posted', 'this', 'on', 'Messi', '', 's', 'farewell', '', 'Disgusting', 'snake', '']","[('fcbnilebagged', 'VBN'), ('No', 'DT'), ('wonder', 'NN'), ('he', 'PRP'), ('posted', 'VBD'), ('this', 'DT'), ('on', 'IN'), ('Messi', 'NNP'), ('', 'NNP'), ('s', 'NN'), ('farewell', 'NN'), ('', 'NNP'), ('Disgusting', 'NNP'), ('snake', 'NN'), ('', 'NN')]"
492,@Case14i and he’s still doing better than messi💀,"['Case14i', 'and', 'he', '', 's', 'still', 'doing', 'better', 'than', 'messi', '']","[('Case14i', 'NNP'), ('and', 'CC'), ('he', 'PRP'), ('', 'VBZ'), ('s', 'NN'), ('still', 'RB'), ('doing', 'VBG'), ('better', 'JJR'), ('than', 'IN'), ('messi', 'NN'), ('', 'NN')]"
493,LIONEL FUCKIN MESSI!!!!!!!!!!!!!!,"['LIONEL', 'FUCKIN', 'MESSI', '', '', '']","[('LIONEL', 'NNP'), ('FUCKIN', 'NNP'), ('MESSI', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NN')]"
494,"@EdwinJacob_11 @Nightmonkey828 @PSGhub @PSG_English I'd play a 3,5,2 as messi and di Maria as the AM's , neymar mbappe as the strikers with hakimi and mendes playing wing back, with 3 center backs and verratti playing DM as verratti is our key to win the ucl imo","['EdwinJacob11', 'Nightmonkey828', 'PSGhub', 'PSGEnglish', 'Id', 'play', 'a', '35', '', '2', 'as', 'messi', 'and', 'di', 'Maria', 'as', 'the', 'AMs', '', 'neymar', 'mbappe', 'as', 'the', 'strikers', 'with', 'hakimi', 'and', 'mendes', 'playing', 'wing', 'back', '', 'with', '3', 'center', 'backs', 'and', 'verratti', 'playing', 'DM', 'as', 'verratti', 'is', 'our', 'key', 'to', 'win', 'the', 'ucl', 'imo']","[('EdwinJacob11', 'NNP'), ('Nightmonkey828', 'NNP'), ('PSGhub', 'NNP'), ('PSGEnglish', 'NNP'), ('Id', 'NNP'), ('play', 'VBD'), ('a', 'DT'), ('35', 'CD'), ('', 'NN'), ('2', 'CD'), ('as', 'IN'), ('messi', 'NN'), ('and', 'CC'), ('di', 'JJ'), ('Maria', 'NNP'), ('as', 'IN'), ('the', 'DT'), ('AMs', 'NNP'), ('', 'NNP'), ('neymar', 'RB'), ('mbappe', 'VBD'), ('as', 'IN'), ('the', 'DT'), ('strikers', 'NNS'), ('with', 'IN'), ('hakimi', 'NN'), ('and', 'CC'), ('mendes', 'NNS'), ('playing', 'VBG'), ('wing', 'VBG'), ('back', 'RB'), ('', 'NN'), ('with', 'IN'), ('3', 'CD'), ('center', 'NN'), ('backs', 'NNS'), ('and', 'CC'), ('verratti', 'NNS'), ('playing', 'VBG'), ('DM', 'NNP'), ('as', 'IN'), ('verratti', 'NN'), ('is', 'VBZ'), ('our', 'PRP$'), ('key', 'JJ'), ('to', 'TO'), ('win', 'VB'), ('the', 'DT'), ('ucl', 'JJ'), ('imo', 'NN')]"
495,@ThatsSketchyy @ESPNFC Mbappe Neymar Messi will never have as many goals in a season at Psg than him yet you probably think they are all better than him.,"['ThatsSketchyy', 'ESPNFC', 'Mbappe', 'Neymar', 'Messi', 'will', 'never', 'have', 'as', 'many', 'goals', 'in', 'a', 'season', 'at', 'Psg', 'than', 'him', 'yet', 'you', 'probably', 'think', 'they', 'are', 'all', 'better', 'than', 'him', '']","[('ThatsSketchyy', 'NNP'), ('ESPNFC', 'NNP'), ('Mbappe', 'NNP'), ('Neymar', 'NNP'), ('Messi', 'NNP'), ('will', 'MD'), ('never', 'RB'), ('have', 'VB'), ('as', 'IN'), ('many', 'JJ'), ('goals', 'NNS'), ('in', 'IN'), ('a', 'DT'), ('season', 'NN'), ('at', 'IN'), ('Psg', 'NNP'), ('than', 'IN'), ('him', 'PRP'), ('yet', 'RB'), ('you', 'PRP'), ('probably', 'RB'), ('think', 'VBP'), ('they', 'PRP'), ('are', 'VBP'), ('all', 'DT'), ('better', 'JJR'), ('than', 'IN'), ('him', 'PRP'), ('', 'VB')]"
496,"@NutmegSuarez And why are you comparing?
They’re new young skillful players… As time goes they would be recognized as one of the best just like the others .. Neymar , Ronaldo , Gotze and Messi took over seasons to make up their name with their talent they had .. That’s the same as this","['NutmegSuarez', 'And', 'why', 'are', 'you', 'comparing', '', 'They', '', 're', 'new', 'young', 'skillful', 'players', '', 'As', 'time', 'goes', 'they', 'would', 'be', 'recognized', 'as', 'one', 'of', 'the', 'best', 'just', 'like', 'the', 'others', '', 'Neymar', '', 'Ronaldo', '', 'Gotze', 'and', 'Messi', 'took', 'over', 'seasons', 'to', 'make', 'up', 'their', 'name', 'with', 'their', 'talent', 'they', 'had', '', 'That', '', 's', 'the', 'same', 'as', 'this']","[('NutmegSuarez', 'NNP'), ('And', 'CC'), ('why', 'WRB'), ('are', 'VBP'), ('you', 'PRP'), ('comparing', 'VBG'), ('', 'IN'), ('They', 'PRP'), ('', 'VBP'), ('re', 'JJ'), ('new', 'JJ'), ('young', 'JJ'), ('skillful', 'NN'), ('players', 'NNS'), ('', 'VBP'), ('As', 'IN'), ('time', 'NN'), ('goes', 'VBZ'), ('they', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('recognized', 'VBN'), ('as', 'IN'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('just', 'RB'), ('like', 'IN'), ('the', 'DT'), ('others', 'NNS'), ('', 'VBP'), ('Neymar', 'NNP'), ('', 'NNP'), ('Ronaldo', 'NNP'), ('', 'NNP'), ('Gotze', 'NNP'), ('and', 'CC'), ('Messi', 'NNP'), ('took', 'VBD'), ('over', 'RP'), ('seasons', 'NNS'), ('to', 'TO'), ('make', 'VB'), ('up', 'RP'), ('their', 'PRP$'), ('name', 'NN'), ('with', 'IN'), ('their', 'PRP$'), ('talent', 'NN'), ('they', 'PRP'), ('had', 'VBD'), ('', 'VBN'), ('That', 'IN'), ('', 'NNP'), ('s', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('as', 'IN'), ('this', 'DT')]"
497,"@messi_ greatest player of all time ed ikr, shame on pak army for losing in movies 😡","['messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'ikr', '', 'shame', 'on', 'pak', 'army', 'for', 'losing', 'in', 'movies', '']","[('messi', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('ed', 'JJ'), ('ikr', 'NN'), ('', 'NNP'), ('shame', 'NN'), ('on', 'IN'), ('pak', 'JJ'), ('army', 'NN'), ('for', 'IN'), ('losing', 'VBG'), ('in', 'IN'), ('movies', 'NNS'), ('', 'VBP')]"
498,HAWKS' CHARACTER WAS INSPIRED BY LIONEL MESSI??????? MY WORLDS ARE COLLIDING,"['HAWKS', '', 'CHARACTER', 'WAS', 'INSPIRED', 'BY', 'LIONEL', 'MESSI', '', '', '', 'MY', 'WORLDS', 'ARE', 'COLLIDING']","[('HAWKS', 'NNP'), ('', 'NNP'), ('CHARACTER', 'NNP'), ('WAS', 'NNP'), ('INSPIRED', 'NNP'), ('BY', 'NNP'), ('LIONEL', 'NNP'), ('MESSI', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('MY', 'NNP'), ('WORLDS', 'NNP'), ('ARE', 'NNP'), ('COLLIDING', 'NNP')]"
499,@FvBarcelona @messi_ greatest player of all time ed And Gerard Pique? What's did he do?,"['FvBarcelona', 'messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'And', 'Gerard', 'Pique', '', 'Whats', 'did', 'he', 'do', '']","[('FvBarcelona', 'NNP'), ('messi', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('ed', 'NN'), ('And', 'CC'), ('Gerard', 'NNP'), ('Pique', 'NNP'), ('', 'NNP'), ('Whats', 'NNPS'), ('did', 'VBD'), ('he', 'PRP'), ('do', 'VB'), ('', 'VB')]"
500,@KieranCFC88 @s__avvy @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer It's the only comparable situation since Messi is nothing at psg. Messi also slapped utd twice in 2 ucl finals. Being a utd fan and loving Messi and slandering ronaldo is weird,"['KieranCFC88', 'savvy', 'edsonsa79718631', 'easyWsOnly', 'Youssef51307395', 'mateopasagali', 'FCBDynamite', 'TotalMaestro', 'MessiIizer', 'Its', 'the', 'only', 'comparable', 'situation', 'since', 'Messi', 'is', 'nothing', 'at', 'psg', '', 'Messi', 'also', 'slapped', 'utd', 'twice', 'in', '2', 'ucl', 'finals', '', 'Being', 'a', 'utd', 'fan', 'and', 'loving', 'Messi', 'and', 'slandering', 'ronaldo', 'is', 'weird']","[('KieranCFC88', 'NNP'), ('savvy', 'NN'), ('edsonsa79718631', 'NN'), ('easyWsOnly', 'RB'), ('Youssef51307395', 'NNP'), ('mateopasagali', 'NNP'), ('FCBDynamite', 'NNP'), ('TotalMaestro', 'NNP'), ('MessiIizer', 'NNP'), ('Its', 'PRP$'), ('the', 'DT'), ('only', 'JJ'), ('comparable', 'JJ'), ('situation', 'NN'), ('since', 'IN'), ('Messi', 'NNP'), ('is', 'VBZ'), ('nothing', 'NN'), ('at', 'IN'), ('psg', 'NN'), ('', 'NNP'), ('Messi', 'NNP'), ('also', 'RB'), ('slapped', 'VBD'), ('utd', 'JJ'), ('twice', 'RB'), ('in', 'IN'), ('2', 'CD'), ('ucl', 'JJ'), ('finals', 'NNS'), ('', 'VBP'), ('Being', 'VBG'), ('a', 'DT'), ('utd', 'JJ'), ('fan', 'NN'), ('and', 'CC'), ('loving', 'VBG'), ('Messi', 'NNP'), ('and', 'CC'), ('slandering', 'VBG'), ('ronaldo', 'NN'), ('is', 'VBZ'), ('weird', 'JJ')]"
501,"@LiamRNumeroUno I like him.. I just like Enrique. The things he did with Suarez, Neymar and Messi as a front 3
Love to see Rashford, Sancho and Greenwood under him","['LiamRNumeroUno', 'I', 'like', 'him', '', 'I', 'just', 'like', 'Enrique', '', 'The', 'things', 'he', 'did', 'with', 'Suarez', '', 'Neymar', 'and', 'Messi', 'as', 'a', 'front', '3', 'Love', 'to', 'see', 'Rashford', '', 'Sancho', 'and', 'Greenwood', 'under', 'him']","[('LiamRNumeroUno', 'NNP'), ('I', 'PRP'), ('like', 'VBP'), ('him', 'PRP'), ('', 'VB'), ('I', 'PRP'), ('just', 'RB'), ('like', 'IN'), ('Enrique', 'NNP'), ('', 'VBP'), ('The', 'DT'), ('things', 'NNS'), ('he', 'PRP'), ('did', 'VBD'), ('with', 'IN'), ('Suarez', 'NNP'), ('', 'NNP'), ('Neymar', 'NNP'), ('and', 'CC'), ('Messi', 'NNP'), ('as', 'IN'), ('a', 'DT'), ('front', 'NN'), ('3', 'CD'), ('Love', 'NNP'), ('to', 'TO'), ('see', 'VB'), ('Rashford', 'NNP'), ('', 'NNP'), ('Sancho', 'NNP'), ('and', 'CC'), ('Greenwood', 'NNP'), ('under', 'IN'), ('him', 'PRP')]"
502,@TimelineCR7 Liar Messi has 40 goals,"['TimelineCR7', 'Liar', 'Messi', 'has', '40', 'goals']","[('TimelineCR7', 'NNP'), ('Liar', 'NNP'), ('Messi', 'NNP'), ('has', 'VBZ'), ('40', 'CD'), ('goals', 'NNS')]"
503,@AryanFCBFC Mf i was a barca fan since i was 7. I love Messi. All the barca Fan messi hate tweets are just to rattle his fanbase.,"['AryanFCBFC', 'Mf', 'i', 'was', 'a', 'barca', 'fan', 'since', 'i', 'was', '7', '', 'I', 'love', 'Messi', '', 'All', 'the', 'barca', 'Fan', 'messi', 'hate', 'tweets', 'are', 'just', 'to', 'rattle', 'his', 'fanbase', '']","[('AryanFCBFC', 'NNP'), ('Mf', 'NNP'), ('i', 'NN'), ('was', 'VBD'), ('a', 'DT'), ('barca', 'NN'), ('fan', 'NN'), ('since', 'IN'), ('i', 'NN'), ('was', 'VBD'), ('7', 'CD'), ('', 'NN'), ('I', 'PRP'), ('love', 'VBP'), ('Messi', 'NNP'), ('', 'NNP'), ('All', 'NNP'), ('the', 'DT'), ('barca', 'NN'), ('Fan', 'NNP'), ('messi', 'NN'), ('hate', 'NN'), ('tweets', 'NNS'), ('are', 'VBP'), ('just', 'RB'), ('to', 'TO'), ('rattle', 'VB'), ('his', 'PRP$'), ('fanbase', 'NN'), ('', 'NN')]"
504,@BlancoLottin @__elclasic prime ronaldo and messi tax suarez peak is better than lewa,"['BlancoLottin', 'elclasic', 'prime', 'ronaldo', 'and', 'messi', 'tax', 'suarez', 'peak', 'is', 'better', 'than', 'lewa']","[('BlancoLottin', 'NNP'), ('elclasic', 'JJ'), ('prime', 'JJ'), ('ronaldo', 'NN'), ('and', 'CC'), ('messi', 'JJ'), ('tax', 'NN'), ('suarez', 'NN'), ('peak', 'NN'), ('is', 'VBZ'), ('better', 'JJR'), ('than', 'IN'), ('lewa', 'NN')]"
505,@MinhQuanRM @messi_ greatest player of all time ed ramos😭😭😭bro is finished at 34,"['MinhQuanRM', 'messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'ramos', '', '', '', 'bro', 'is', 'finished', 'at', '34']","[('MinhQuanRM', 'NNP'), ('messi', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('ed', 'JJ'), ('ramos', 'NN'), ('', 'NNP'), ('', 'NNP'), ('', 'NNP'), ('bro', 'NN'), ('is', 'VBZ'), ('finished', 'VBN'), ('at', 'IN'), ('34', 'CD')]"
506,"Lionel Messi became the all-time Champions League group stage top scorer on this day in 2016 🤯 

 G.O.A.T things  greatest player of all time  https://t.co/4HCegRlOn5","['Lionel', 'Messi', 'became', 'the', 'alltime', 'Champions', 'League', 'group', 'stage', 'top', 'scorer', 'on', 'this', 'day', 'in', '2016', '', 'G', '', 'O', '', 'A', '', 'T', 'things', 'greatest', 'player', 'of', 'all', 'time', '']","[('Lionel', 'NNP'), ('Messi', 'NNP'), ('became', 'VBD'), ('the', 'DT'), ('alltime', 'JJ'), ('Champions', 'NNP'), ('League', 'NNP'), ('group', 'NN'), ('stage', 'NN'), ('top', 'JJ'), ('scorer', 'NN'), ('on', 'IN'), ('this', 'DT'), ('day', 'NN'), ('in', 'IN'), ('2016', 'CD'), ('', 'NN'), ('G', 'NNP'), ('', 'NNP'), ('O', 'NNP'), ('', 'VBZ'), ('A', 'NNP'), ('', 'NNP'), ('T', 'NNP'), ('things', 'NNS'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('', 'SYM')]"
507,"@MessiAgenda @breathMessi21 then this should hv bn straight fwd. no politics, lies etc especially after had won the elections and confirmed his seat. Must hv said the same to Messi ""we can't afford you"". Simple.He waited all the major clubs to hv managed their finances on others and then he kicked him out.","['MessiAgenda', 'breathMessi21', 'then', 'this', 'should', 'hv', 'bn', 'straight', 'fwd', '', 'no', 'politics', '', 'lies', 'etc', 'especially', 'after', 'had', 'won', 'the', 'elections', 'and', 'confirmed', 'his', 'seat', '', 'Must', 'hv', 'said', 'the', 'same', 'to', 'Messi', '', 'we', 'cant', 'afford', 'you', '', '', 'SimpleHe', 'waited', 'all', 'the', 'major', 'clubs', 'to', 'hv', 'managed', 'their', 'finances', 'on', 'others', 'and', 'then', 'he', 'kicked', 'him', 'out', '']","[('MessiAgenda', 'NNP'), ('breathMessi21', 'NN'), ('then', 'RB'), ('this', 'DT'), ('should', 'MD'), ('hv', 'VB'), ('bn', 'NN'), ('straight', 'RB'), ('fwd', 'JJ'), ('', 'NNP'), ('no', 'DT'), ('politics', 'NNS'), ('', 'VBP'), ('lies', 'VBZ'), ('etc', 'FW'), ('especially', 'RB'), ('after', 'IN'), ('had', 'VBD'), ('won', 'VBN'), ('the', 'DT'), ('elections', 'NNS'), ('and', 'CC'), ('confirmed', 'VBD'), ('his', 'PRP$'), ('seat', 'NN'), ('', 'NN'), ('Must', 'NNP'), ('hv', 'NN'), ('said', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('to', 'TO'), ('Messi', 'NNP'), ('', 'NNP'), ('we', 'PRP'), ('cant', 'VBP'), ('afford', 'IN'), ('you', 'PRP'), ('', 'VBP'), ('', 'JJ'), ('SimpleHe', 'NNP'), ('waited', 'VBD'), ('all', 'PDT'), ('the', 'DT'), ('major', 'JJ'), ('clubs', 'NNS'), ('to', 'TO'), ('hv', 'VB'), ('managed', 'VBN'), ('their', 'PRP$'), ('finances', 'NNS'), ('on', 'IN'), ('others', 'NNS'), ('and', 'CC'), ('then', 'RB'), ('he', 'PRP'), ('kicked', 'VBD'), ('him', 'PRP'), ('out', 'RP'), ('', 'NN')]"
508,@messi_ greatest player of all time ed No way ur changing the subject,"['messi', 'greatest', 'player', 'of', 'all', 'time', 'ed', 'No', 'way', 'ur', 'changing', 'the', 'subject']","[('messi', 'NN'), ('greatest', 'JJS'), ('player', 'NN'), ('of', 'IN'), ('all', 'DT'), ('time', 'NN'), ('ed', 'VBZ'), ('No', 'DT'), ('way', 'NN'), ('ur', 'IN'), ('changing', 'VBG'), ('the', 'DT'), ('subject', 'NN')]"
509,"@Kule57780097 @ESPNFC If Qatar VM is boikoted I Will not Cry.  destroydING Snakemar and Messi. Messi got it all from My Club as a child inntil 34 years. He got ALL. Messi was Barca and Barca was Messi.What more can you ask for. More mony?? 
I love Maradona bec he never forgot where he came from https://t.co/fBXVizR3N6","['Kule57780097', 'ESPNFC', 'If', 'Qatar', 'VM', 'is', 'boikoted', 'I', 'Will', 'not', 'Cry', '', 'destroydING', 'Snakemar', 'and', 'Messi', '', 'Messi', 'got', 'it', 'all', 'from', 'My', 'Club', 'as', 'a', 'child', 'inntil', '34', 'years', '', 'He', 'got', 'ALL', '', 'Messi', 'was', 'Barca', 'and', 'Barca', 'was', 'MessiWhat', 'more', 'can', 'you', 'ask', 'for', '', 'More', 'mony', '', '', 'I', 'love', 'Maradona', 'bec', 'he', 'never', 'forgot', 'where', 'he', 'came', 'from', '']","[('Kule57780097', 'NNP'), ('ESPNFC', 'NNP'), ('If', 'IN'), ('Qatar', 'NNP'), ('VM', 'NNP'), ('is', 'VBZ'), ('boikoted', 'VBN'), ('I', 'PRP'), ('Will', 'MD'), ('not', 'RB'), ('Cry', 'NNP'), ('', 'NNP'), ('destroydING', 'NN'), ('Snakemar', 'NNP'), ('and', 'CC'), ('Messi', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('got', 'VBD'), ('it', 'PRP'), ('all', 'DT'), ('from', 'IN'), ('My', 'NNP'), ('Club', 'NNP'), ('as', 'IN'), ('a', 'DT'), ('child', 'NN'), ('inntil', 'JJ'), ('34', 'CD'), ('years', 'NNS'), ('', 'RB'), ('He', 'PRP'), ('got', 'VBD'), ('ALL', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('was', 'VBD'), ('Barca', 'NNP'), ('and', 'CC'), ('Barca', 'NNP'), ('was', 'VBD'), ('MessiWhat', 'NNP'), ('more', 'JJR'), ('can', 'MD'), ('you', 'PRP'), ('ask', 'VB'), ('for', 'IN'), ('', 'NNP'), ('More', 'NNP'), ('mony', 'NN'), ('', 'NNP'), ('', 'NNP'), ('I', 'PRP'), ('love', 'VBP'), ('Maradona', 'NNP'), ('bec', 'NN'), ('he', 'PRP'), ('never', 'RB'), ('forgot', 'VBD'), ('where', 'WRB'), ('he', 'PRP'), ('came', 'VBD'), ('from', 'IN'), ('', 'NN')]"
510,@fcbsuhan @evv821 @fifbro11 @VivaEnrique_ Is “Messi fans” not a generalization?,"['fcbsuhan', 'evv821', 'fifbro11', 'VivaEnrique', 'Is', '', 'Messi', 'fans', '', 'not', 'a', 'generalization', '']","[('fcbsuhan', 'NN'), ('evv821', 'VBZ'), ('fifbro11', 'JJ'), ('VivaEnrique', 'NNP'), ('Is', 'NNP'), ('', 'NNP'), ('Messi', 'NNP'), ('fans', 'NNS'), ('', 'VBP'), ('not', 'RB'), ('a', 'DT'), ('generalization', 'NN'), ('', 'NN')]"
